date,brand,source,medium,campaign,sessions
2026-07-27,NMB,google,cpc,NMB_US_Video_Test_A,18
2026-07-28,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-07-29,NMB,google,cpc,NMB_US_Video_Test_A,16
2026-07-30,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-07-31,NMB,google,cpc,NMB_US_Video_Test_A,20
2026-05-01,AUR,google,cpc,AUR_US_Video_Test_B,17
2026-05-02,AUR,google,cpc,AUR_US_Video_Test_B,12
2026-05-03,AUR,google,cpc,AUR_US_Video_Test_B,13
2026-05-04,AUR,google,cpc,AUR_US_Video_Test_B,17
2026-05-05,AUR,google,cpc,AUR_US_Video_Test_B,19
2026-05-06,AUR,google,cpc,AUR_US_Video_Test_B,20
2026-05-07,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-05-08,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-05-09,AUR,google,cpc,AUR_US_Video_Test_B,10
2026-05-10,AUR,google,cpc,AUR_US_Video_Test_B,11
2026-05-11,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-05-12,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-05-13,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-05-14,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-05-15,AUR,google,cpc,AUR_US_Video_Test_B,19
2026-05-16,AUR,google,cpc,AUR_US_Video_Test_B,14
2026-05-17,AUR,google,cpc,AUR_US_Video_Test_B,13
2026-05-18,AUR,google,cpc,AUR_US_Video_Test_B,20
2026-05-19,AUR,google,cpc,AUR_US_Video_Test_B,14
2026-05-20,AUR,google,cpc,AUR_US_Video_Test_B,16
2026-05-21,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-05-22,AUR,google,cpc,AUR_US_Video_Test_B,15
2026-05-23,AUR,google,cpc,AUR_US_Video_Test_B,9
2026-05-24,AUR,google,cpc,AUR_US_Video_Test_B,11
2026-05-25,AUR,google,cpc,AUR_US_Video_Test_B,20
2026-05-26,AUR,google,cpc,AUR_US_Video_Test_B,14
2026-05-27,AUR,google,cpc,AUR_US_Video_Test_B,16
2026-05-28,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-05-29,AUR,google,cpc,AUR_US_Video_Test_B,17
2026-05-30,AUR,google,cpc,AUR_US_Video_Test_B,15
2026-05-31,AUR,google,cpc,AUR_US_Video_Test_B,14
2026-06-01,AUR,google,cpc,AUR_US_Video_Test_B,16
2026-06-02,AUR,google,cpc,AUR_US_Video_Test_B,16
2026-06-03,AUR,google,cpc,AUR_US_Video_Test_B,22
2026-06-04,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-06-05,AUR,google,cpc,AUR_US_Video_Test_B,14
2026-06-06,AUR,google,cpc,AUR_US_Video_Test_B,13
2026-06-07,AUR,google,cpc,AUR_US_Video_Test_B,14
2026-06-08,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-06-09,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-06-10,AUR,google,cpc,AUR_US_Video_Test_B,16
2026-06-11,AUR,google,cpc,AUR_US_Video_Test_B,15
2026-06-12,AUR,google,cpc,AUR_US_Video_Test_B,23
2026-06-13,AUR,google,cpc,AUR_US_Video_Test_B,13
2026-06-14,AUR,google,cpc,AUR_US_Video_Test_B,12
2026-06-15,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-06-16,AUR,google,cpc,AUR_US_Video_Test_B,17
2026-06-17,AUR,google,cpc,AUR_US_Video_Test_B,19
2026-06-18,AUR,google,cpc,AUR_US_Video_Test_B,20
2026-06-19,AUR,google,cpc,AUR_US_Video_Test_B,17
2026-06-20,AUR,google,cpc,AUR_US_Video_Test_B,14
2026-06-21,AUR,google,cpc,AUR_US_Video_Test_B,8
2026-06-22,AUR,google,cpc,AUR_US_Video_Test_B,13
2026-06-23,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-06-24,AUR,google,cpc,AUR_US_Video_Test_B,19
2026-06-25,AUR,google,cpc,AUR_US_Video_Test_B,15
2026-06-26,AUR,google,cpc,AUR_US_Video_Test_B,23
2026-06-27,AUR,google,cpc,AUR_US_Video_Test_B,16
2026-06-28,AUR,google,cpc,AUR_US_Video_Test_B,13
2026-06-29,AUR,google,cpc,AUR_US_Video_Test_B,20
2026-06-30,AUR,google,cpc,AUR_US_Video_Test_B,26
2026-07-01,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-07-02,AUR,google,cpc,AUR_US_Video_Test_B,23
2026-07-03,AUR,google,cpc,AUR_US_Video_Test_B,17
2026-07-04,AUR,google,cpc,AUR_US_Video_Test_B,15
2026-07-05,AUR,google,cpc,AUR_US_Video_Test_B,12
2026-07-06,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-07-07,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-07-08,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-07-09,AUR,google,cpc,AUR_US_Video_Test_B,25
2026-07-10,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-07-11,AUR,google,cpc,AUR_US_Video_Test_B,10
2026-07-12,AUR,google,cpc,AUR_US_Video_Test_B,20
2026-07-13,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-07-14,AUR,google,cpc,AUR_US_Video_Test_B,22
2026-07-15,AUR,google,cpc,AUR_US_Video_Test_B,24
2026-07-16,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-07-17,AUR,google,cpc,AUR_US_Video_Test_B,25
2026-07-18,AUR,google,cpc,AUR_US_Video_Test_B,12
2026-07-19,AUR,google,cpc,AUR_US_Video_Test_B,14
2026-07-20,AUR,google,cpc,AUR_US_Video_Test_B,25
2026-07-21,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-07-22,AUR,google,cpc,AUR_US_Video_Test_B,24
2026-07-23,AUR,google,cpc,AUR_US_Video_Test_B,17
2026-07-24,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-07-25,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-07-26,AUR,google,cpc,AUR_US_Video_Test_B,9
2026-07-27,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-07-28,AUR,google,cpc,AUR_US_Video_Test_B,23
2026-07-29,AUR,google,cpc,AUR_US_Video_Test_B,21
2026-07-30,AUR,google,cpc,AUR_US_Video_Test_B,18
2026-07-31,AUR,google,cpc,AUR_US_Video_Test_B,19
2026-05-01,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-05-02,PKF,google,cpc,PKF_US_Video_Test_C,8
2026-05-03,PKF,google,cpc,PKF_US_Video_Test_C,6
2026-05-04,PKF,google,cpc,PKF_US_Video_Test_C,17
2026-05-05,PKF,google,cpc,PKF_US_Video_Test_C,16
2026-05-06,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-05-07,PKF,google,cpc,PKF_US_Video_Test_C,17
2026-05-08,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-05-09,PKF,google,cpc,PKF_US_Video_Test_C,11
2026-05-10,PKF,google,cpc,PKF_US_Video_Test_C,9
2026-05-11,PKF,google,cpc,PKF_US_Video_Test_C,15
2026-05-12,PKF,google,cpc,PKF_US_Video_Test_C,19
2026-05-13,PKF,google,cpc,PKF_US_Video_Test_C,18
2026-05-14,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-05-15,PKF,google,cpc,PKF_US_Video_Test_C,12
2026-05-16,PKF,google,cpc,PKF_US_Video_Test_C,11
2026-05-17,PKF,google,cpc,PKF_US_Video_Test_C,11
2026-05-18,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-05-19,PKF,google,cpc,PKF_US_Video_Test_C,16
2026-05-20,PKF,google,cpc,PKF_US_Video_Test_C,20
2026-05-21,PKF,google,cpc,PKF_US_Video_Test_C,15
2026-05-22,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-05-23,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-05-24,PKF,google,cpc,PKF_US_Video_Test_C,9
2026-05-25,PKF,google,cpc,PKF_US_Video_Test_C,18
2026-05-26,PKF,google,cpc,PKF_US_Video_Test_C,16
2026-05-27,PKF,google,cpc,PKF_US_Video_Test_C,18
2026-05-28,PKF,google,cpc,PKF_US_Video_Test_C,11
2026-05-29,PKF,google,cpc,PKF_US_Video_Test_C,18
2026-05-30,PKF,google,cpc,PKF_US_Video_Test_C,12
2026-05-31,PKF,google,cpc,PKF_US_Video_Test_C,9
2026-06-01,PKF,google,cpc,PKF_US_Video_Test_C,11
2026-06-02,PKF,google,cpc,PKF_US_Video_Test_C,19
2026-06-03,PKF,google,cpc,PKF_US_Video_Test_C,16
2026-06-04,PKF,google,cpc,PKF_US_Video_Test_C,18
2026-06-05,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-06-06,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-06-07,PKF,google,cpc,PKF_US_Video_Test_C,8
2026-06-08,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-06-09,PKF,google,cpc,PKF_US_Video_Test_C,15
2026-06-10,PKF,google,cpc,PKF_US_Video_Test_C,20
2026-06-11,PKF,google,cpc,PKF_US_Video_Test_C,15
2026-06-12,PKF,google,cpc,PKF_US_Video_Test_C,15
2026-06-13,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-06-14,PKF,google,cpc,PKF_US_Video_Test_C,8
2026-06-15,PKF,google,cpc,PKF_US_Video_Test_C,18
2026-06-16,PKF,google,cpc,PKF_US_Video_Test_C,12
2026-06-17,PKF,google,cpc,PKF_US_Video_Test_C,16
2026-06-18,PKF,google,cpc,PKF_US_Video_Test_C,21
2026-06-19,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-06-20,PKF,google,cpc,PKF_US_Video_Test_C,16
2026-06-21,PKF,google,cpc,PKF_US_Video_Test_C,12
2026-06-22,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-06-23,PKF,google,cpc,PKF_US_Video_Test_C,16
2026-06-24,PKF,google,cpc,PKF_US_Video_Test_C,17
2026-06-25,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-06-26,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-06-27,PKF,google,cpc,PKF_US_Video_Test_C,10
2026-06-28,PKF,google,cpc,PKF_US_Video_Test_C,9
2026-06-29,PKF,google,cpc,PKF_US_Video_Test_C,16
2026-06-30,PKF,google,cpc,PKF_US_Video_Test_C,21
2026-07-01,PKF,google,cpc,PKF_US_Video_Test_C,18
2026-07-02,PKF,google,cpc,PKF_US_Video_Test_C,15
2026-07-03,PKF,google,cpc,PKF_US_Video_Test_C,19
2026-07-04,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-07-05,PKF,google,cpc,PKF_US_Video_Test_C,10
2026-07-06,PKF,google,cpc,PKF_US_Video_Test_C,16
2026-07-07,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-07-08,PKF,google,cpc,PKF_US_Video_Test_C,19
2026-07-09,PKF,google,cpc,PKF_US_Video_Test_C,20
2026-07-10,PKF,google,cpc,PKF_US_Video_Test_C,15
2026-07-11,PKF,google,cpc,PKF_US_Video_Test_C,11
2026-07-12,PKF,google,cpc,PKF_US_Video_Test_C,9
2026-07-13,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-07-14,PKF,google,cpc,PKF_US_Video_Test_C,17
2026-07-15,PKF,google,cpc,PKF_US_Video_Test_C,20
2026-07-16,PKF,google,cpc,PKF_US_Video_Test_C,16
2026-07-17,PKF,google,cpc,PKF_US_Video_Test_C,15
2026-07-18,PKF,google,cpc,PKF_US_Video_Test_C,11
2026-07-19,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-07-20,PKF,google,cpc,PKF_US_Video_Test_C,14
2026-07-21,PKF,google,cpc,PKF_US_Video_Test_C,17
2026-07-22,PKF,google,cpc,PKF_US_Video_Test_C,20
2026-07-23,PKF,google,cpc,PKF_US_Video_Test_C,18
2026-07-24,PKF,google,cpc,PKF_US_Video_Test_C,19
2026-07-25,PKF,google,cpc,PKF_US_Video_Test_C,9
2026-07-26,PKF,google,cpc,PKF_US_Video_Test_C,9
2026-07-27,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-07-28,PKF,google,cpc,PKF_US_Video_Test_C,19
2026-07-29,PKF,google,cpc,PKF_US_Video_Test_C,23
2026-07-30,PKF,google,cpc,PKF_US_Video_Test_C,20
2026-07-31,PKF,google,cpc,PKF_US_Video_Test_C,13
2026-05-01,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,166
2026-05-02,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,170
2026-05-03,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,161
2026-05-04,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,227
2026-05-05,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,207
2026-05-06,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,221
2026-05-07,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,220
2026-05-08,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,233
2026-05-09,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,217
2026-05-10,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,164
2026-05-11,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,240
2026-05-12,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,220
2026-05-13,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,245
2026-05-14,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,237
2026-05-15,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,225
2026-05-16,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,204
2026-05-17,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,138
2026-05-18,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,219
2026-05-19,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,229
2026-05-20,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,394
2026-05-21,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,207
2026-05-22,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,275
2026-05-23,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,156
2026-05-24,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,122
2026-05-25,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,231
2026-05-26,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,254
2026-05-27,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,242
2026-05-28,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,282
2026-05-29,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,224
2026-05-30,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,148
2026-05-31,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,192
2026-06-01,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,244
2026-06-02,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,238
2026-06-03,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,329
2026-06-04,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,315
2026-06-05,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,236
2026-06-06,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,179
2026-06-07,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,166
2026-06-08,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,213
2026-06-09,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,291
2026-06-10,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,227
2026-06-11,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,207
2026-06-12,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,161
2026-06-13,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,121
2026-06-14,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,187
2026-06-15,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,227
2026-06-16,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,222
2026-06-17,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,306
2026-06-18,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,246
2026-06-19,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,264
2026-06-20,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,138
2026-06-21,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,128
2026-06-22,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,242
2026-06-23,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,219
2026-06-24,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,255
2026-06-25,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,193
2026-06-26,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,206
2026-06-27,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,160
2026-06-28,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,120
2026-06-29,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,166
2026-06-30,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,270
2026-07-01,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,239
2026-07-02,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,209
2026-07-03,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,238
2026-07-04,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,172
2026-07-05,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,199
2026-07-06,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,232
2026-07-07,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,259
2026-07-08,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,229
2026-07-09,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,206
2026-07-10,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,267
2026-07-11,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,145
2026-07-12,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,119
2026-07-13,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,159
2026-07-14,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,238
2026-07-15,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,217
2026-07-16,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,234
2026-07-17,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,225
2026-07-18,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,167
2026-07-19,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,160
2026-07-20,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,183
2026-07-21,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,285
2026-07-22,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,219
2026-07-23,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,202
2026-07-24,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,148
2026-07-25,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,152
2026-07-26,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,121
2026-07-27,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,196
2026-07-28,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,285
2026-07-29,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,293
2026-07-30,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,297
2026-07-31,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,200
2026-05-01,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,254
2026-05-02,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,233
2026-05-03,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,245
2026-05-04,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,312
2026-05-05,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,324
2026-05-06,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,259
2026-05-07,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,418
2026-05-08,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,265
2026-05-09,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,245
2026-05-10,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,227
2026-05-11,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,249
2026-05-12,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,403
2026-05-13,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,353
2026-05-14,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,315
2026-05-15,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,366
2026-05-16,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,362
2026-05-17,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,165
2026-05-18,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,320
2026-05-19,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,300
2026-05-20,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,308
2026-05-21,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,348
2026-05-22,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,238
2026-05-23,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,245
2026-05-24,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,199
2026-05-25,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,307
2026-05-26,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,340
2026-05-27,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,310
2026-05-28,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,387
2026-05-29,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,317
2026-05-30,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,321
2026-05-31,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,206
2026-06-01,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,386
2026-06-02,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,311
2026-06-03,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,355
2026-06-04,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,295
2026-06-05,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,308
2026-06-06,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,209
2026-06-07,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,182
2026-06-08,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,307
2026-06-09,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,383
2026-06-10,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,344
2026-06-11,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,468
2026-06-12,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,368
2026-06-13,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,232
2026-06-14,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,278
2026-06-15,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,363
2026-06-16,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,273
2026-06-17,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,425
2026-06-18,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,390
2026-06-19,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,416
2026-06-20,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,196
2026-06-21,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,189
2026-06-22,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,407
2026-06-23,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,316
2026-06-24,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,291
2026-06-25,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,371
2026-06-26,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,296
2026-06-27,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,248
2026-06-28,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,251
2026-06-29,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,248
2026-06-30,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,402
2026-07-01,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,373
2026-07-02,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,353
2026-07-03,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,265
2026-07-04,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,322
2026-07-05,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,271
2026-07-06,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,354
2026-07-07,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,261
2026-07-08,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,361
2026-07-09,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,336
2026-07-10,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,374
2026-07-11,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,260
2026-07-12,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,238
2026-07-13,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,287
2026-07-14,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,436
2026-07-15,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,414
2026-07-16,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,260
2026-07-17,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,349
2026-07-18,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,216
2026-07-19,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,290
2026-07-20,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,325
2026-07-21,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,378
2026-07-22,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,380
2026-07-23,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,405
2026-07-24,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,404
2026-07-25,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,252
2026-07-26,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,189
2026-07-27,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,406
