lead_id,created_at,brand,utm_source,utm_medium,utm_campaign,lead_status,deal_amount_usd
L-79601,2026-07-05 08:45:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-78750,2026-05-12 14:14:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-80930,2026-07-01 21:18:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-79761,2026-07-21 22:21:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-71492,2026-06-06 12:53:00,AUR,,,,Lead,
L-80298,2026-06-19 15:42:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,MQL,
L-71527,2026-06-09 11:02:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-72551,2026-05-07 20:46:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-79192,2026-05-15 18:39:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-70182,2026-05-22 15:07:00,AUR,,,,MQL,
L-78174,2026-06-25 14:42:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-77196,2026-06-15 10:56:00,AUR,,,,MQL,
L-73472,2026-07-05 17:15:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-72939,2026-06-04 12:44:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-76247,2026-07-29 14:35:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-73798,2026-07-27 12:18:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-77918,2026-06-11 21:45:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-73347,2026-06-28 10:19:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,MQL,
L-74027,2026-05-23 20:59:00,PKF,,,,Lead,
L-72512,2026-05-05 15:04:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-80975,2026-07-06 11:51:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-71410,2026-05-28 14:32:00,AUR,,,,Lead,
L-76142,2026-07-16 19:16:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-77382,2026-05-03 15:45:00,PKF,,,,Closed Won,3600
L-75572,2026-05-10 08:04:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-77062,2026-05-17 17:44:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-78113,2026-06-20 21:31:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Closed Won,2400
L-72684,2026-05-18 22:50:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-79540,2026-06-27 11:24:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-73313,2026-06-26 12:38:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-71246,2026-05-17 08:35:00,AUR,,,,Lead,
L-76935,2026-07-22 08:20:00,AUR,,,,SQL,
L-74148,2026-06-14 10:56:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-80515,2026-05-06 09:08:00,PKF,,,,Lead,
L-77323,2026-07-15 16:29:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,MQL,
L-72446,2026-05-01 13:24:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-74919,2026-06-13 15:06:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-70241,2026-05-27 17:39:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-80773,2026-06-08 17:18:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-70332,2026-06-06 09:27:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-81183,2026-05-06 17:11:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-75020,2026-06-19 10:18:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-78669,2026-07-29 17:32:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-81563,2026-05-16 23:58:00,AUR,google,paid_social,(not set),MQL,
L-79501,2026-06-24 14:24:00,NMB,,,,Lead,
L-72042,2026-07-23 18:34:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-81588,2026-05-18 08:01:00,PKF,,,,Lead,
L-76297,2026-05-18 17:47:00,NMB,Facebook,paid_social,Campaign #17 - old test,Lead,
L-75004,2026-06-19 08:10:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-79490,2026-06-21 19:41:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-70760,2026-07-10 17:14:00,AUR,,,,Lead,
L-76859,2026-07-11 15:50:00,AUR,,,,MQL,
L-78338,2026-07-07 08:43:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-78906,2026-06-19 14:20:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-77068,2026-05-18 11:34:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-80045,2026-07-30 08:38:00,NMB,google,cpc,NMB_US_PMax_2026Q2,Lead,
L-78626,2026-07-26 22:48:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-81820,2026-06-08 11:45:00,PKF,google,paid_social,(not set),MQL,
L-78464,2026-07-15 08:05:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-78642,2026-07-26 17:50:00,PKF,,,,SQL,
L-78892,2026-06-17 20:48:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,Lead,
L-72608,2026-05-12 14:07:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-74127,2026-06-11 12:04:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-75603,2026-05-15 22:13:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-74620,2026-05-15 18:30:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-71509,2026-06-06 19:16:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-72032,2026-07-23 12:23:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-78276,2026-07-03 14:55:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-74233,2026-06-26 11:13:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Closed Won,5200
L-78832,2026-05-30 13:52:00,PKF,adwords,cpc,pkf|nonbrand|search|may26,SQL,
L-81662,2026-05-25 17:13:00,AUR,google,paid_social,(not set),SQL,
L-72434,2026-07-31 12:15:00,AUR,,,,Lead,
L-73456,2026-07-04 18:04:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-77038,2026-05-10 18:19:00,AUR,,,,MQL,
L-81458,2026-05-07 15:59:00,AUR,google,paid_social,(not set),Lead,
L-71983,2026-07-17 20:23:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-81181,2026-05-05 14:14:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-78253,2026-06-30 17:48:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-75996,2026-07-01 18:36:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-75750,2026-06-01 13:40:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-76227,2026-07-25 14:26:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-81857,2026-06-11 14:27:00,AUR,google,paid_social,(not set),MQL,
L-70005,2026-05-03 10:01:00,AUR,,,,MQL,
L-78433,2026-07-14 09:01:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-71153,2026-05-09 16:59:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-80241,2026-06-03 19:58:00,AUR,TikTok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-72297,2026-06-24 17:37:00,AUR,fb,paid_social,aurelia|prospecting|meta|may26,Lead,
L-80800,2026-06-11 11:09:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-77708,2026-05-26 09:42:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-77325,2026-07-17 12:17:00,AUR,,,,MQL,
L-71732,2026-06-26 21:30:00,AUR,,,,Lead,
L-81190,2026-05-10 17:57:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,SQL,
L-72242,2026-06-09 16:32:00,AUR,Facebook,paid_social,aurelia|prospecting|meta|may26,Lead,
L-78430,2026-07-14 12:38:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-72940,2026-06-02 19:36:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,MQL,
L-74650,2026-05-19 13:49:00,NMB,,,,Lead,
L-75822,2026-06-08 19:05:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-75050,2026-06-22 20:54:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-81002,2026-07-09 11:44:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-73383,2026-06-30 11:25:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-78324,2026-07-05 13:41:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-82184,2026-07-10 08:04:00,PKF,google,paid_social,(not set),MQL,
L-79824,2026-07-27 17:12:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-81899,2026-06-15 17:15:00,PKF,google,paid_social,(not set),MQL,
L-74399,2026-07-21 11:05:00,PKF,,,,MQL,
L-78233,2026-07-01 16:45:00,PKF,,,,Lead,
L-70407,2026-06-13 14:17:00,AUR,,,,Lead,
L-75354,2026-07-20 10:24:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-74764,2026-05-30 19:27:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-76637,2026-06-18 19:32:00,AUR,,,,Lead,
L-75722,2026-05-27 19:38:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-71035,2026-07-30 18:54:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-70402,2026-06-11 21:20:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-81229,2026-05-22 10:54:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-70108,2026-05-13 16:05:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-75268,2026-07-13 16:34:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-76547,2026-06-03 16:03:00,AUR,,,,Lead,
L-78054,2026-06-18 11:49:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-79351,2026-06-05 22:04:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-74122,2026-06-09 12:42:00,PKF,,,,Lead,
L-77050,2026-05-14 20:03:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,Closed Won,3600
L-70248,2026-05-27 16:05:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-81738,2026-05-31 09:40:00,PKF,google,paid_social,(not set),MQL,
L-70454,2026-06-15 08:30:00,AUR,,,,MQL,
L-75024,2026-06-21 15:01:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-80978,2026-07-05 09:37:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-70565,2026-06-24 09:05:00,AUR,,,,SQL,
L-80995,2026-07-08 17:19:00,PKF,,,,Lead,
L-72478,2026-05-05 20:44:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,MQL,
L-74194,2026-06-19 16:03:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-75865,2026-06-13 19:19:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-78637,2026-07-25 19:46:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-81425,2026-05-04 07:13:00,PKF,google,paid_social,(not set),Lead,
L-72186,2026-05-20 10:48:00,AUR,,,,Lead,
L-77865,2026-06-05 20:22:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-81832,2026-06-09 14:01:00,AUR,,,,MQL,
L-79434,2026-06-14 11:43:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-72696,2026-05-17 16:27:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-80077,2026-05-25 17:20:00,AUR,google,cpc,AUR_US_Video_Test_B,Closed Won,5200
L-76221,2026-07-23 11:47:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-74493,2026-05-03 20:36:00,NMB,,,,MQL,
L-75124,2026-06-30 13:16:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,SQL,
L-72425,2026-07-30 13:02:00,AUR,fb,paid_social,aurelia|prospecting|meta|may26,Lead,
L-70799,2026-07-13 13:21:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-77802,2026-05-30 22:42:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Closed Won,5200
L-80643,2026-05-24 22:38:00,PKF,,,,Lead,
L-76252,2026-07-30 10:18:00,NMB,,,,MQL,
L-70836,2026-07-15 14:49:00,AUR,,,,Lead,
L-70722,2026-07-08 21:10:00,AUR,,,,MQL,
L-73986,2026-05-16 20:42:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-78936,2026-06-26 11:38:00,PKF,,,,Lead,
L-73476,2026-07-06 19:52:00,PKF,,,,Lead,
L-81293,2026-06-24 15:48:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,SQL,
L-79957,2026-06-13 20:02:00,NMB,,,,Lead,
L-75412,2026-07-26 13:00:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-79232,2026-05-20 08:03:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-74781,2026-05-31 17:27:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-71403,2026-05-28 19:47:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-73502,2026-07-08 11:10:00,PKF,,,,Lead,
L-79604,2026-07-05 22:42:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-70908,2026-07-22 22:01:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-74525,2026-05-08 11:52:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-75080,2026-06-25 21:22:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-75163,2026-07-03 20:11:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Closed Won,2400
L-72962,2026-06-05 16:52:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-74703,2026-05-25 10:06:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-80260,2026-06-08 18:55:00,AUR,,,,Lead,
L-73792,2026-07-28 20:45:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-71932,2026-07-13 15:03:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-81296,2026-06-26 12:14:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,SQL,
L-79955,2026-06-12 11:12:00,NMB,adwords,cpc,NMB_US_PMax_2026Q2,Closed Won,2400
L-76894,2026-07-16 22:47:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-81424,2026-05-04 10:04:00,PKF,google,paid_social,(not set),Lead,
L-82256,2026-07-17 22:52:00,AUR,,,,Lead,
L-72131,2026-05-06 21:14:00,AUR,,,,MQL,
L-77392,2026-05-03 20:41:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-76310,2026-05-03 22:09:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-80009,2026-07-14 19:57:00,NMB,google,cpc,NMB_US_PMax_2026Q2,MQL,
L-71091,2026-05-03 11:03:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-76747,2026-06-29 21:23:00,AUR,,,,SQL,
L-74686,2026-05-22 20:11:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-72051,2026-07-23 10:16:00,AUR,,,,Lead,
L-72985,2026-06-06 22:09:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,MQL,
L-79405,2026-06-10 11:37:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-81843,2026-06-10 20:43:00,AUR,,,,Lead,
L-80265,2026-06-08 21:02:00,AUR,,,,MQL,
L-72238,2026-06-05 08:28:00,AUR,paid_social,paid_social,aurelia|prospecting|meta|may26,Lead,
L-81818,2026-06-08 11:57:00,AUR,,,,Lead,
L-78694,2026-07-31 19:22:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-75707,2026-05-27 20:09:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-74854,2026-06-07 09:38:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81946,2026-06-19 08:47:00,AUR,google,paid_social,(not set),SQL,
L-73969,2026-05-15 09:32:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-73419,2026-07-03 18:07:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,MQL,
L-70290,2026-06-01 10:21:00,AUR,,,,Lead,
L-78726,2026-05-05 12:56:00,PKF,google,cpc,pkf|nonbrand|search|may26,SQL,
L-78200,2026-06-28 19:34:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-75014,2026-06-19 17:14:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-73413,2026-07-01 11:49:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,MQL,
L-73884,2026-05-04 16:49:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-74837,2026-06-05 12:50:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-79816,2026-07-28 08:33:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-76001,2026-07-02 14:28:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-75896,2026-06-17 15:12:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-72060,2026-07-24 10:49:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-79176,2026-05-12 22:00:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-70144,2026-05-19 17:11:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-77892,2026-06-09 22:44:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Closed Won,1900
L-80895,2026-06-26 13:07:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-73528,2026-07-09 18:37:00,PKF,,,,Lead,
L-72818,2026-05-25 09:55:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-76745,2026-06-28 15:05:00,AUR,,,,SQL,
L-78136,2026-06-24 08:45:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-71864,2026-07-10 18:18:00,AUR,,,,Lead,
L-72731,2026-05-21 15:29:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-77618,2026-05-21 11:51:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-77251,2026-06-30 20:22:00,AUR,,,,Lead,
L-75115,2026-06-30 11:50:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-70659,2026-07-03 15:45:00,AUR,,,,SQL,
L-70181,2026-05-20 14:46:00,AUR,,,,SQL,
L-79436,2026-06-14 19:19:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-76909,2026-07-21 22:28:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-74757,2026-05-29 15:04:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-74642,2026-05-19 18:01:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-75017,2026-06-19 11:01:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-70983,2026-07-26 16:37:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-79333,2026-06-03 22:30:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-81291,2026-06-23 12:59:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,SQL,
L-81564,2026-05-16 10:01:00,AUR,google,paid_social,(not set),Lead,
L-78931,2026-06-26 15:54:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,SQL,
L-77331,2026-07-17 20:06:00,AUR,,,,Lead,
L-79607,2026-07-04 12:10:00,NMB,,,,MQL,
L-80730,2026-06-03 18:22:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-81752,2026-06-01 20:01:00,PKF,google,paid_social,(not set),Lead,
L-79803,2026-07-25 10:16:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-72005,2026-07-21 11:37:00,AUR,,,,Lead,
L-80154,2026-05-12 09:34:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-70240,2026-05-27 19:06:00,AUR,,,,Lead,
L-82026,2026-06-26 17:32:00,AUR,google,paid_social,(not set),Lead,
L-79440,2026-06-15 13:34:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-77407,2026-05-03 19:59:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-75250,2026-07-14 09:42:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81542,2026-05-14 21:55:00,PKF,google,paid_social,(not set),MQL,
L-77906,2026-06-09 12:22:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-79714,2026-07-16 08:44:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-76187,2026-07-23 10:23:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-73560,2026-07-11 08:29:00,PKF,,,,Lead,
L-71359,2026-05-25 10:05:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-79483,2026-06-19 10:19:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Closed Won,3600
L-76248,2026-07-28 13:20:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-70463,2026-06-18 12:00:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-75629,2026-05-17 21:09:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-71619,2026-06-17 22:37:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-76131,2026-07-15 12:06:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-71326,2026-05-22 14:12:00,AUR,,,,Lead,
L-72362,2026-07-09 16:18:00,AUR,,,,Lead,
L-81138,2026-07-28 20:09:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-81203,2026-05-15 09:22:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-73057,2026-06-11 20:29:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-78222,2026-06-29 21:47:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-71506,2026-06-07 15:18:00,AUR,,,,MQL,
L-71138,2026-05-08 13:58:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-70408,2026-06-11 18:17:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-78089,2026-06-21 11:05:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Closed Won,3600
L-70114,2026-05-13 08:26:00,AUR,,,,MQL,
L-72424,2026-07-27 09:01:00,AUR,,,,MQL,
L-78749,2026-05-09 18:43:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,SQL,
L-79430,2026-06-12 21:03:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-70873,2026-07-17 19:34:00,AUR,,,,Lead,
L-76584,2026-06-08 12:31:00,AUR,,,,Closed Won,2400
L-81693,2026-05-27 19:53:00,NMB,google,paid_social,(not set),SQL,
L-72170,2026-05-17 13:34:00,AUR,facebook,paid_social,aurelia|prospecting|meta|may26,Lead,
L-79924,2026-05-29 20:45:00,NMB,google,cpc,NMB_US_PMax_2026Q2,MQL,
L-70045,2026-05-08 21:29:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-80822,2026-06-14 15:35:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-73099,2026-06-11 21:45:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-73995,2026-05-18 20:45:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,Closed Won,5200
L-78800,2026-05-24 15:58:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-72476,2026-05-04 17:22:00,PKF,,,,Lead,
L-81022,2026-07-12 17:45:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-76627,2026-06-16 21:51:00,AUR,,,,Lead,
L-76312,2026-05-03 13:25:00,AUR,,,,Lead,
L-78705,2026-07-30 13:36:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-72783,2026-05-23 09:03:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,MQL,
L-72015,2026-07-21 16:24:00,AUR,,,,Lead,
L-74098,2026-06-04 09:05:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-77876,2026-06-08 22:21:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-79532,2026-06-27 13:02:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-80885,2026-06-24 17:48:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-77188,2026-06-14 12:04:00,AUR,,,,MQL,
